Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total,Did
28-02-2021,300,Dermatology,Child,0-15, 0-3 Months,55,15MH
28-02-2021,300,Dermatology,Child,0-15, 6-9 Months,25,9MH
28-02-2021,400,Endocrinology,Adult,16-64, 0-3 Months,71,2MH
28-02-2021,400,Endocrinology,Adult,65+, 6-9 Months,17,17MH
28-02-2021,400,Endocrinology,Adult,65+,15-18 Months,19,34MH
28-02-2021,400,Endocrinology,Child,0-15, 3-6 Months,1,24MH
28-02-2021,402,Diabetes Mellitus,Adult,65+, 0-3 Months,17,28MH
28-02-2021,402,Diabetes Mellitus,Adult,65+,18 Months +,18,25MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,3,35MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,1,20MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+,12-15 Months,1,15MH
28-02-2021,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,24,13MH
28-02-2021,2400,Respiratory Medicine,Adult,65+, 0-3 Months,34,23MH
28-02-2021,2400,Respiratory Medicine,Adult,65+,18 Months +,30,9MH
28-02-2021,2600,General Surgery,Adult,16-64, 9-12 Months,4,8MH
28-02-2021,2600,General Surgery,Adult,65+, 3-6 Months,25,32MH
28-02-2021,2600,General Surgery,Child,0-15, 9-12 Months,22,22MH
28-02-2021,2700,Infectious Diseases,Adult,65+, 0-3 Months,1,14MH
28-02-2021,5000,General Medicine,Adult,16-64, 0-3 Months,8,11MH
28-02-2021,5000,General Medicine,Adult,16-64,12-15 Months,1,21MH
28-02-2021,5000,General Medicine,Adult,65+, 6-9 Months,5,20MH
28-02-2021,7800,Urology,Adult,16-64, 3-6 Months,114,13MH
28-02-2021,7800,Urology,Adult,16-64,12-15 Months,64,34MH
28-02-2021,7800,Urology,Adult,16-64,15-18 Months,55,27MH
28-02-2021,7800,Urology,Adult,65+, 9-12 Months,30,11MH
28-02-2021,100,Cardiology,Adult,65+, 0-3 Months,144,20MH
28-02-2021,100,Cardiology,Adult,65+, 6-9 Months,46,8MH
28-02-2021,100,Cardiology,Child,0-15, 3-6 Months,1,26MH
28-02-2021,300,Dermatology,Adult,16-64, 3-6 Months,265,36MH
28-02-2021,300,Dermatology,Adult,16-64,12-15 Months,121,3MH
28-02-2021,300,Dermatology,Adult,65+, 9-12 Months,45,31MH
28-02-2021,400,Endocrinology,Adult,16-64, 6-9 Months,74,18MH
28-02-2021,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,442,35MH
28-02-2021,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,318,33MH
28-02-2021,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,211,17MH
28-02-2021,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,189,35MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+,15-18 Months,21,21MH
28-02-2021,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,14,11MH
28-02-2021,600,Otolaryngology (ENT),Child,0-15, 6-9 Months,4,3MH
28-02-2021,600,Otolaryngology (ENT),Child,0-15,12-15 Months,5,4MH
28-02-2021,700,Gastro-Enterology,Adult,65+, 9-12 Months,2,35MH
28-02-2021,1100,Haematology,Adult,16-64, 9-12 Months,43,12MH
28-02-2021,1100,Haematology,Adult,65+, 3-6 Months,84,17MH
28-02-2021,1100,Haematology,Adult,65+,12-15 Months,4,10MH
28-02-2021,1100,Haematology,Adult,65+,18 Months +,1,36MH
28-02-2021,1300,Neurology,Adult,16-64, 9-12 Months,88,19MH
28-02-2021,1300,Neurology,Adult,65+,18 Months +,1,5MH
28-02-2021,1503,Gynaecology,Adult,16-64, 0-3 Months,144,4MH
28-02-2021,1503,Gynaecology,Adult,16-64, 6-9 Months,49,3MH
28-02-2021,1503,Gynaecology,Adult,16-64,12-15 Months,1,31MH
28-02-2021,1503,Gynaecology,Adult,16-64,18 Months +,1,35MH
28-02-2021,1503,Gynaecology,Adult,65+, 3-6 Months,18,7MH
28-02-2021,1503,Gynaecology,Child,0-15, 3-6 Months,1,9MH
28-02-2021,1700,Ophthalmology,Adult,16-64, 0-3 Months,76,4MH
28-02-2021,1700,Ophthalmology,Adult,65+, 3-6 Months,47,10MH
28-02-2021,1700,Ophthalmology,Adult,65+, 6-9 Months,3,23MH
28-02-2021,1700,Ophthalmology,Child,0-15, 0-3 Months,3,22MH
28-02-2021,1800,Orthopaedics,Adult,16-64, 0-3 Months,282,21MH
28-02-2021,1800,Orthopaedics,Adult,65+, 3-6 Months,137,34MH
28-02-2021,1800,Orthopaedics,Adult,65+, 6-9 Months,55,4MH
28-02-2021,1800,Orthopaedics,Adult,65+,12-15 Months,24,5MH
28-02-2021,1800,Orthopaedics,Adult,65+,15-18 Months,2,1MH
28-02-2021,2000,Plastic Surgery,Adult,65+, 9-12 Months,13,6MH
28-02-2021,2000,Plastic Surgery,Child,0-15, 9-12 Months,2,31MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,1,35MH
28-02-2021,2100,Psychiatry,Adult,65+, 0-3 Months,1,18MH
28-02-2021,2300,Nephrology,Adult,16-64, 9-12 Months,3,17MH
28-02-2021,2300,Nephrology,Adult,65+, 0-3 Months,19,1MH
28-02-2021,1300,Neurology,Child,0-15, 0-3 Months,1,29MH
28-02-2021,1300,Neurology,Child,0-15,18 Months +,1,15MH
28-02-2021,1503,Gynaecology,Adult,16-64, 3-6 Months,104,34MH
28-02-2021,1503,Gynaecology,Adult,16-64, 6-9 Months,60,8MH
28-02-2021,1503,Gynaecology,Adult,16-64,12-15 Months,74,28MH
28-02-2021,1503,Gynaecology,Adult,65+,15-18 Months,4,16MH
28-02-2021,1503,Gynaecology,Child,0-15,18 Months +,1,9MH
28-02-2021,1700,Ophthalmology,Adult,16-64,15-18 Months,115,14MH
28-02-2021,1700,Ophthalmology,Adult,16-64,18 Months +,846,30MH
28-02-2021,1700,Ophthalmology,Adult,65+, 0-3 Months,196,29MH
28-02-2021,1700,Ophthalmology,Adult,65+, 3-6 Months,212,7MH
28-02-2021,1700,Ophthalmology,Child,0-15, 6-9 Months,41,30MH
28-02-2021,1902,Paed Cardiology,Child,0-15,15-18 Months,3,17MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,130,35MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,107,34MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64, 9-12 Months,62,1MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64,12-15 Months,114,15MH
28-02-2021,2003,Maxillo-Facial,Adult,65+, 6-9 Months,15,9MH
28-02-2021,2003,Maxillo-Facial,Child,0-15,15-18 Months,8,11MH
28-02-2021,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,123,26MH
28-02-2021,2400,Respiratory Medicine,Adult,16-64,12-15 Months,131,7MH
28-02-2021,2400,Respiratory Medicine,Adult,65+,15-18 Months,71,19MH
28-02-2021,2400,Respiratory Medicine,Child,0-15,18 Months +,5,32MH
28-02-2021,2500,Rheumatology,Adult,16-64, 3-6 Months,76,23MH
28-02-2021,2500,Rheumatology,Adult,16-64,12-15 Months,66,30MH
28-02-2021,2500,Rheumatology,Adult,16-64,18 Months +,426,6MH
28-02-2021,2500,Rheumatology,Adult,65+, 0-3 Months,30,21MH
28-02-2021,2600,General Surgery,Adult,16-64, 0-3 Months,569,31MH
28-02-2021,2600,General Surgery,Adult,16-64,15-18 Months,63,8MH
28-02-2021,2600,General Surgery,Adult,16-64,18 Months +,156,6MH
28-02-2021,2600,General Surgery,Adult,65+, 3-6 Months,107,16MH
28-02-2021,2600,General Surgery,Adult,65+, 6-9 Months,80,26MH
28-02-2021,2600,General Surgery,Adult,65+, 9-12 Months,44,1MH
28-02-2021,2600,General Surgery,Adult,65+,12-15 Months,43,2MH
28-02-2021,2604,Vascular Surgery,Adult,16-64,15-18 Months,77,14MH
28-02-2021,2604,Vascular Surgery,Adult,65+, 3-6 Months,116,3MH
28-02-2021,2604,Vascular Surgery,Adult,65+,12-15 Months,55,35MH
28-02-2021,2604,Vascular Surgery,Adult,65+,18 Months +,142,25MH
28-02-2021,2604,Vascular Surgery,Child,0-15, 6-9 Months,1,16MH
28-02-2021,5000,General Medicine,Adult,16-64, 3-6 Months,16,32MH
28-02-2021,5000,General Medicine,Adult,16-64, 6-9 Months,18,29MH
28-02-2021,5000,General Medicine,Adult,16-64,12-15 Months,2,20MH
28-02-2021,5000,General Medicine,Adult,65+,15-18 Months,2,12MH
28-02-2021,7200,Paediatric Surgery,Child,0-15, 0-3 Months,17,12MH
28-02-2021,7200,Paediatric Surgery,Child,0-15, 3-6 Months,20,17MH
28-02-2021,7200,Paediatric Surgery,Child,0-15, 9-12 Months,1,21MH
28-02-2021,7800,Urology,Adult,16-64,18 Months +,384,26MH
28-02-2021,7800,Urology,Adult,65+, 0-3 Months,136,12MH
28-02-2021,700,Gastro-Enterology,Adult,16-64, 6-9 Months,99,22MH
28-02-2021,700,Gastro-Enterology,Adult,16-64,12-15 Months,92,34MH
28-02-2021,700,Gastro-Enterology,Adult,16-64,15-18 Months,113,31MH
28-02-2021,700,Gastro-Enterology,Child,0-15, 9-12 Months,1,35MH
28-02-2021,900,Geriatric Medicine,Adult,16-64, 3-6 Months,1,16MH
28-02-2021,1100,Haematology,Adult,16-64, 3-6 Months,43,24MH
28-02-2021,1300,Neurology,Adult,16-64, 3-6 Months,287,35MH
28-02-2021,1300,Neurology,Adult,16-64,12-15 Months,134,3MH
28-02-2021,1300,Neurology,Adult,65+, 9-12 Months,33,31MH
28-02-2021,1302,Paediatric Neurology,Adult,16-64, 3-6 Months,1,3MH
28-02-2021,1302,Paediatric Neurology,Adult,16-64,12-15 Months,1,35MH
28-02-2021,1302,Paediatric Neurology,Adult,16-64,15-18 Months,3,6MH
28-02-2021,1302,Paediatric Neurology,Child,0-15, 3-6 Months,50,25MH
28-02-2021,1302,Paediatric Neurology,Child,0-15,12-15 Months,39,23MH
28-02-2021,1400,Neurosurgery,Adult,16-64, 0-3 Months,298,21MH
28-02-2021,1400,Neurosurgery,Adult,16-64, 3-6 Months,262,27MH
28-02-2021,1400,Neurosurgery,Adult,16-64, 6-9 Months,237,29MH
28-02-2021,1400,Neurosurgery,Adult,16-64,12-15 Months,217,9MH
28-02-2021,1400,Neurosurgery,Adult,16-64,15-18 Months,270,33MH
28-02-2021,1400,Neurosurgery,Adult,65+, 9-12 Months,37,15MH
28-02-2021,1400,Neurosurgery,Child,0-15,15-18 Months,1,27MH
28-02-2021,1600,Oncology,Adult,16-64, 0-3 Months,25,35MH
28-02-2021,1600,Oncology,Adult,16-64, 3-6 Months,5,10MH
28-02-2021,1600,Oncology,Adult,16-64,12-15 Months,4,7MH
28-02-2021,1600,Oncology,Adult,65+,15-18 Months,1,2MH
28-02-2021,1700,Ophthalmology,Adult,65+, 0-3 Months,215,28MH
28-02-2021,1700,Ophthalmology,Adult,65+,15-18 Months,239,12MH
28-02-2021,1700,Ophthalmology,Adult,65+,18 Months +,1555,28MH
28-02-2021,1800,Orthopaedics,Adult,16-64, 9-12 Months,6,10MH
28-02-2021,1800,Orthopaedics,Adult,65+, 0-3 Months,22,36MH
28-02-2021,1900,Paediatrics,Adult,16-64, 3-6 Months,2,23MH
28-02-2021,1900,Paediatrics,Adult,16-64, 6-9 Months,1,28MH
28-02-2021,1900,Paediatrics,Adult,16-64,12-15 Months,3,18MH
28-02-2021,1900,Paediatrics,Child,0-15, 6-9 Months,72,22MH
28-02-2021,1900,Paediatrics,Child,0-15,15-18 Months,13,8MH
28-02-2021,1902,Paed Cardiology,Adult,16-64, 3-6 Months,5,2MH
28-02-2021,1902,Paed Cardiology,Adult,16-64,12-15 Months,3,18MH
28-02-2021,1902,Paed Cardiology,Adult,16-64,18 Months +,3,26MH
28-02-2021,1902,Paed Cardiology,Child,0-15, 3-6 Months,106,8MH
28-02-2021,1902,Paed Cardiology,Child,0-15, 6-9 Months,43,34MH
28-02-2021,1902,Paed Cardiology,Child,0-15,12-15 Months,67,8MH
28-02-2021,1902,Paed Cardiology,Child,0-15,15-18 Months,81,5MH
28-02-2021,1905,Paed Endocrinology,Adult,16-64, 0-3 Months,2,8MH
28-02-2021,1905,Paed Endocrinology,Adult,16-64, 6-9 Months,2,8MH
28-02-2021,1905,Paed Endocrinology,Adult,16-64,15-18 Months,1,30MH
28-02-2021,1905,Paed Endocrinology,Child,0-15, 0-3 Months,53,21MH
28-02-2021,1905,Paed Endocrinology,Child,0-15, 3-6 Months,40,16MH
28-02-2021,1905,Paed Endocrinology,Child,0-15, 6-9 Months,9,31MH
28-02-2021,1905,Paed Endocrinology,Child,0-15,12-15 Months,20,24MH
28-02-2021,1905,Paed Endocrinology,Child,0-15,15-18 Months,17,26MH
28-02-2021,1912,Paediatric Respiratory Medicine,Child,0-15, 9-12 Months,23,2MH
28-02-2021,2300,Nephrology,Adult,65+, 3-6 Months,3,12MH
28-02-2021,2300,Nephrology,Child,0-15, 0-3 Months,1,4MH
28-02-2021,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,103,9MH
28-02-2021,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,38,22MH
28-02-2021,2400,Respiratory Medicine,Child,0-15, 3-6 Months,1,16MH
28-02-2021,2500,Rheumatology,Adult,65+, 0-3 Months,35,27MH
28-02-2021,2600,General Surgery,Adult,16-64, 0-3 Months,214,6MH
28-02-2021,2600,General Surgery,Adult,16-64, 3-6 Months,47,18MH
28-02-2021,2600,General Surgery,Adult,65+, 6-9 Months,1,6MH
28-02-2021,2604,Vascular Surgery,Adult,16-64, 0-3 Months,116,15MH
28-02-2021,2604,Vascular Surgery,Adult,65+, 3-6 Months,47,32MH
28-02-2021,2604,Vascular Surgery,Adult,65+, 6-9 Months,10,8MH
28-02-2021,2605,Breast Surgery,Adult,16-64, 0-3 Months,495,7MH
28-02-2021,2605,Breast Surgery,Adult,16-64, 3-6 Months,76,16MH
28-02-2021,7800,Urology,Adult,65+, 0-3 Months,116,33MH
28-02-2021,7800,Urology,Adult,65+,15-18 Months,16,26MH
28-02-2021,7800,Urology,Adult,65+,18 Months +,1,13MH
28-02-2021,7900,Clinical Immunology,Adult,65+, 0-3 Months,11,10MH
28-02-2021,7900,Clinical Immunology,Adult,65+, 3-6 Months,1,4MH
28-02-2021,8003,Pain Relief,Adult,16-64, 0-3 Months,91,24MH
28-02-2021,8003,Pain Relief,Adult,16-64, 3-6 Months,88,29MH
28-02-2021,8003,Pain Relief,Adult,16-64, 6-9 Months,78,7MH
28-02-2021,8003,Pain Relief,Adult,16-64,12-15 Months,72,11MH
28-02-2021,8003,Pain Relief,Adult,16-64,15-18 Months,54,28MH
28-02-2021,1503,Gynaecology,Adult,65+, 9-12 Months,10,35MH
28-02-2021,1503,Gynaecology,Adult,65+,18 Months +,1,36MH
28-02-2021,100,Cardiology,Adult,16-64, 9-12 Months,60,11MH
28-02-2021,100,Cardiology,Adult,65+, 3-6 Months,108,9MH
28-02-2021,100,Cardiology,Adult,65+,18 Months +,78,8MH
28-02-2021,100,Cardiology,Child,0-15, 9-12 Months,7,20MH
28-02-2021,100,Cardiology,Child,0-15,18 Months +,12,32MH
28-02-2021,300,Dermatology,Adult,16-64, 0-3 Months,69,35MH
28-02-2021,300,Dermatology,Adult,16-64, 3-6 Months,52,34MH
28-02-2021,300,Dermatology,Adult,16-64, 6-9 Months,54,19MH
28-02-2021,300,Dermatology,Adult,16-64,12-15 Months,64,31MH
28-02-2021,300,Dermatology,Adult,16-64,15-18 Months,67,15MH
28-02-2021,300,Dermatology,Child,0-15, 6-9 Months,13,25MH
28-02-2021,300,Dermatology,Child,0-15,15-18 Months,15,15MH
28-02-2021,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,108,30MH
28-02-2021,600,Otolaryngology (ENT),Adult,16-64,18 Months +,1044,4MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,40,22MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,41,2MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+,12-15 Months,38,23MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+,15-18 Months,47,28MH
28-02-2021,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,37,26MH
28-02-2021,600,Otolaryngology (ENT),Child,0-15,15-18 Months,54,31MH
28-02-2021,600,Otolaryngology (ENT),Child,0-15,18 Months +,492,36MH
28-02-2021,700,Gastro-Enterology,Adult,16-64, 6-9 Months,47,13MH
28-02-2021,900,Geriatric Medicine,Adult,16-64, 0-3 Months,9,23MH
28-02-2021,900,Geriatric Medicine,Adult,16-64, 3-6 Months,4,9MH
28-02-2021,900,Geriatric Medicine,Adult,16-64, 6-9 Months,3,36MH
28-02-2021,900,Geriatric Medicine,Adult,65+, 9-12 Months,3,17MH
28-02-2021,1100,Haematology,Adult,65+, 9-12 Months,10,17MH
28-02-2021,1100,Haematology,Adult,65+,18 Months +,33,7MH
28-02-2021,1300,Neurology,Adult,65+, 9-12 Months,6,10MH
28-02-2021,1300,Neurology,Adult,65+,18 Months +,48,27MH
28-02-2021,1503,Gynaecology,Adult,16-64, 0-3 Months,216,28MH
28-02-2021,1503,Gynaecology,Adult,16-64,18 Months +,259,26MH
28-02-2021,1503,Gynaecology,Adult,65+, 3-6 Months,21,23MH
28-02-2021,1503,Gynaecology,Adult,65+, 6-9 Months,10,15MH
28-02-2021,1503,Gynaecology,Adult,65+,12-15 Months,13,19MH
28-02-2021,1503,Gynaecology,Adult,65+,15-18 Months,11,35MH
28-02-2021,1503,Gynaecology,Child,0-15, 0-3 Months,3,24MH
28-02-2021,1600,Oncology,Adult,65+, 9-12 Months,1,14MH
28-02-2021,1800,Orthopaedics,Adult,65+, 0-3 Months,92,28MH
28-02-2021,1800,Orthopaedics,Adult,65+,15-18 Months,82,4MH
28-02-2021,1800,Orthopaedics,Child,0-15,18 Months +,8,32MH
28-02-2021,1900,Paediatrics,Adult,16-64, 6-9 Months,1,22MH
28-02-2021,1900,Paediatrics,Adult,16-64,15-18 Months,1,5MH
28-02-2021,1900,Paediatrics,Child,0-15, 9-12 Months,43,21MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,31,12MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,45,8MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64, 6-9 Months,38,24MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64,12-15 Months,44,14MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64,15-18 Months,47,13MH
28-02-2021,2003,Maxillo-Facial,Child,0-15, 6-9 Months,3,23MH
28-02-2021,2003,Maxillo-Facial,Child,0-15,15-18 Months,7,23MH
28-02-2021,2300,Nephrology,Adult,65+, 0-3 Months,23,6MH
28-02-2021,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,83,34MH
28-02-2021,2400,Respiratory Medicine,Adult,16-64,18 Months +,81,5MH
28-02-2021,2400,Respiratory Medicine,Adult,65+, 3-6 Months,47,10MH
28-02-2021,2400,Respiratory Medicine,Adult,65+, 6-9 Months,35,31MH
28-02-2021,2400,Respiratory Medicine,Adult,65+,12-15 Months,41,15MH
28-02-2021,2400,Respiratory Medicine,Adult,65+,15-18 Months,43,36MH
28-02-2021,2400,Respiratory Medicine,Child,0-15,15-18 Months,1,13MH
28-02-2021,2600,General Surgery,Adult,16-64,18 Months +,111,5MH
28-02-2021,2600,General Surgery,Adult,65+, 0-3 Months,78,9MH
28-02-2021,2600,General Surgery,Adult,65+, 3-6 Months,53,34MH
28-02-2021,2600,General Surgery,Adult,65+,12-15 Months,46,35MH
28-02-2021,2600,General Surgery,Adult,65+,15-18 Months,40,18MH
28-02-2021,2600,General Surgery,Child,0-15, 0-3 Months,6,10MH
28-02-2021,2600,General Surgery,Child,0-15, 3-6 Months,7,1MH
28-02-2021,2600,General Surgery,Child,0-15, 6-9 Months,3,6MH
28-02-2021,2600,General Surgery,Child,0-15,12-15 Months,1,19MH
28-02-2021,2600,General Surgery,Child,0-15,18 Months +,4,20MH
28-02-2021,5000,General Medicine,Adult,16-64, 9-12 Months,42,11MH
28-02-2021,5000,General Medicine,Adult,16-64,15-18 Months,68,4MH
28-02-2021,5000,General Medicine,Child,0-15, 9-12 Months,1,2MH
28-02-2021,7800,Urology,Adult,16-64, 9-12 Months,41,26MH
28-02-2021,7800,Urology,Adult,65+,18 Months +,52,14MH
28-02-2021,7800,Urology,Adult,65+, 6-9 Months,61,12MH
28-02-2021,7800,Urology,Adult,65+, 9-12 Months,51,18MH
28-02-2021,8003,Pain Relief,Adult,16-64, 6-9 Months,46,35MH
28-02-2021,8003,Pain Relief,Adult,65+,15-18 Months,19,27MH
28-02-2021,1800,Orthopaedics,Adult,16-64,15-18 Months,220,7MH
28-02-2021,1800,Orthopaedics,Adult,65+, 0-3 Months,133,20MH
28-02-2021,1800,Orthopaedics,Adult,65+,18 Months +,437,12MH
28-02-2021,1800,Orthopaedics,Child,0-15, 3-6 Months,43,35MH
28-02-2021,1800,Orthopaedics,Child,0-15, 6-9 Months,48,13MH
28-02-2021,1800,Orthopaedics,Child,0-15,12-15 Months,39,7MH
28-02-2021,2500,Rheumatology,Adult,65+,15-18 Months,2,13MH
28-02-2021,2500,Rheumatology,Adult,65+,18 Months +,27,3MH
28-02-2021,2500,Rheumatology,Child,0-15, 0-3 Months,1,2MH
28-02-2021,100,Cardiology,Adult,16-64, 3-6 Months,50,33MH
28-02-2021,100,Cardiology,Adult,16-64, 6-9 Months,45,26MH
28-02-2021,100,Cardiology,Adult,16-64,12-15 Months,55,9MH
28-02-2021,1503,Gynaecology,Adult,16-64, 0-3 Months,40,31MH
28-02-2021,1503,Gynaecology,Adult,16-64, 9-12 Months,20,16MH
28-02-2021,1503,Gynaecology,Adult,16-64,18 Months +,46,4MH
28-02-2021,1503,Gynaecology,Adult,65+, 3-6 Months,6,9MH
28-02-2021,1503,Gynaecology,Adult,65+, 6-9 Months,4,8MH
28-02-2021,1503,Gynaecology,Adult,65+,12-15 Months,2,16MH
28-02-2021,1503,Gynaecology,Child,0-15,15-18 Months,1,22MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64,15-18 Months,21,18MH
28-02-2021,2003,Maxillo-Facial,Adult,65+, 0-3 Months,3,21MH
28-02-2021,2003,Maxillo-Facial,Adult,65+, 9-12 Months,2,34MH
28-02-2021,2003,Maxillo-Facial,Child,0-15, 3-6 Months,4,24MH
28-02-2021,2003,Maxillo-Facial,Child,0-15,12-15 Months,5,26MH
28-02-2021,2500,Rheumatology,Adult,16-64,15-18 Months,2,12MH
28-02-2021,2500,Rheumatology,Adult,16-64,18 Months +,12,10MH
28-02-2021,2500,Rheumatology,Adult,65+, 0-3 Months,19,25MH
28-02-2021,5000,General Medicine,Adult,16-64,18 Months +,6,17MH
28-02-2021,5000,General Medicine,Adult,65+, 0-3 Months,9,29MH
28-02-2021,5000,General Medicine,Adult,65+, 3-6 Months,6,1MH
28-02-2021,5000,General Medicine,Adult,65+,12-15 Months,5,23MH
28-02-2021,100,Cardiology,Child,0-15,18 Months +,1,33MH
28-02-2021,1503,Gynaecology,Adult,16-64, 0-3 Months,53,9MH
28-02-2021,1503,Gynaecology,Adult,16-64, 3-6 Months,55,35MH
28-02-2021,1503,Gynaecology,Adult,16-64, 6-9 Months,37,32MH
28-02-2021,1503,Gynaecology,Adult,16-64, 9-12 Months,38,21MH
28-02-2021,1503,Gynaecology,Adult,16-64,12-15 Months,44,4MH
28-02-2021,1900,Paediatrics,Child,0-15, 3-6 Months,7,20MH
28-02-2021,1900,Paediatrics,Child,0-15, 6-9 Months,1,8MH
28-02-2021,1900,Paediatrics,Child,0-15, 9-12 Months,3,16MH
28-02-2021,1900,Paediatrics,Child,0-15,12-15 Months,2,36MH
28-02-2021,2000,Plastic Surgery,Child,0-15, 3-6 Months,1,18MH
28-02-2021,2000,Plastic Surgery,Child,0-15, 6-9 Months,2,12MH
28-02-2021,2000,Plastic Surgery,Child,0-15,12-15 Months,5,7MH
28-02-2021,2500,Rheumatology,Adult,16-64, 0-3 Months,13,28MH
28-02-2021,2500,Rheumatology,Adult,16-64, 9-12 Months,5,34MH
28-02-2021,2500,Rheumatology,Adult,16-64,18 Months +,87,17MH
28-02-2021,2500,Rheumatology,Adult,65+, 3-6 Months,6,7MH
28-02-2021,2000,Plastic Surgery,Adult,16-64, 3-6 Months,130,17MH
28-02-2021,2000,Plastic Surgery,Adult,16-64, 6-9 Months,83,2MH
28-02-2021,2000,Plastic Surgery,Adult,16-64,12-15 Months,105,15MH
28-02-2021,2000,Plastic Surgery,Adult,16-64,15-18 Months,100,7MH
28-02-2021,2000,Plastic Surgery,Child,0-15, 6-9 Months,20,2MH
28-02-2021,2000,Plastic Surgery,Child,0-15,12-15 Months,20,23MH
28-02-2021,2000,Plastic Surgery,Child,0-15,15-18 Months,34,12MH
28-02-2021,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,3,11MH
28-02-2021,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,95,3MH
28-02-2021,2400,Respiratory Medicine,Adult,16-64,18 Months +,46,33MH
28-02-2021,2400,Respiratory Medicine,Adult,65+, 3-6 Months,35,18MH
28-02-2021,2400,Respiratory Medicine,Adult,65+, 6-9 Months,37,27MH
28-02-2021,2400,Respiratory Medicine,Adult,65+,12-15 Months,39,15MH
28-02-2021,2400,Respiratory Medicine,Adult,65+,15-18 Months,31,20MH
28-02-2021,2500,Rheumatology,Adult,16-64, 9-12 Months,109,23MH
28-02-2021,2500,Rheumatology,Adult,65+,18 Months +,85,17MH
28-02-2021,2600,General Surgery,Adult,16-64,18 Months +,20,26MH
28-02-2021,2600,General Surgery,Adult,65+, 0-3 Months,60,24MH
28-02-2021,2600,General Surgery,Adult,65+, 3-6 Months,34,27MH
28-02-2021,2600,General Surgery,Adult,65+,12-15 Months,8,4MH
28-02-2021,2600,General Surgery,Adult,65+,15-18 Months,10,5MH
28-02-2021,2600,General Surgery,Child,0-15, 6-9 Months,15,5MH
28-02-2021,2600,General Surgery,Child,0-15,18 Months +,29,31MH
28-02-2021,2603,Hepato-Biliary Surgery,Adult,16-64, 0-3 Months,3,31MH
28-02-2021,2603,Hepato-Biliary Surgery,Adult,65+, 3-6 Months,10,1MH
28-02-2021,2603,Hepato-Biliary Surgery,Adult,65+, 6-9 Months,5,25MH
28-02-2021,2603,Hepato-Biliary Surgery,Adult,65+,12-15 Months,1,17MH
28-02-2021,2604,Vascular Surgery,Adult,65+, 0-3 Months,76,22MH
28-02-2021,2604,Vascular Surgery,Adult,65+,18 Months +,37,35MH
28-02-2021,2605,Breast Surgery,Adult,16-64, 6-9 Months,207,2MH
28-02-2021,2605,Breast Surgery,Adult,16-64,18 Months +,6,21MH
28-02-2021,2605,Breast Surgery,Adult,65+, 3-6 Months,37,18MH
28-02-2021,2605,Breast Surgery,Adult,65+,12-15 Months,24,8MH
28-02-2021,2605,Breast Surgery,Adult,65+,15-18 Months,4,8MH
28-02-2021,2605,Breast Surgery,Child,0-15, 0-3 Months,2,14MH
28-02-2021,2605,Breast Surgery,Child,0-15, 3-6 Months,2,22MH
28-02-2021,2605,Breast Surgery,Child,0-15,12-15 Months,1,28MH
28-02-2021,2700,Infectious Diseases,Adult,16-64, 0-3 Months,41,19MH
28-02-2021,2700,Infectious Diseases,Adult,65+, 3-6 Months,1,31MH
28-02-2021,2700,Infectious Diseases,Adult,65+,12-15 Months,1,6MH
28-02-2021,5000,General Medicine,Adult,16-64, 0-3 Months,14,15MH
28-02-2021,5000,General Medicine,Adult,16-64, 6-9 Months,7,14MH
